date,BRK-B,JNJ,KO,PG,TLT,VTI,VZ,XOM
2023-06-29,0.008225867548744173,0.006971222171894866,-0.008296048844923076,-0.004075234214692231,-0.018213337756855002,0.004781657593129468,0.00460648370397668,0.012258479122124437
2023-06-30,0.012066634043489335,0.008616023959717965,0.003326695685240295,0.01567513849497802,0.011725799543736034,0.010312637555823958,0.005392219790033491,0.005141428101710748
2023-07-03,0.0029282597790883597,-0.013196883837913065,0.005960292500176299,0.004996029936377942,-0.008389480407469565,0.002991723641533019,0.002417086062580857,0.001956118972845459
2023-07-05,-0.001287385171010599,-0.0033113136637375287,0.007400690730223565,-0.0017063369773076121,-0.009547798394109462,-0.003037096501677947,0.005350488083468911,-0.0051312835014307055
2023-07-06,-0.00029283507317164276,-0.007459677891717147,-0.007730894748984671,-0.001643493720174451,-0.014243981039120255,-0.008938026148641953,-0.009382148200781579,-0.03803542365704606
2023-07-07,-0.0016413555786889294,-0.014648889404001367,-0.013298119067961313,-0.021211622441867844,-0.006037434998971091,-0.0012375584397225712,-0.0336879589580717,0.002329246889963728
2023-07-10,0.0006744893786485099,0.0016312872943424817,-0.007558563732672881,0.0004031281238200334,0.001311183331908238,0.0043475903534110705,-0.021397272608011577,0.014722409139143047
2023-07-11,0.006544918131129457,-0.005532104545110179,0.003534449210663482,-0.005253590401387212,0.005127464463029022,0.007823561274104034,-0.004277711040316134,0.012152421054469974
2023-07-12,0.005749844458889997,-0.003473231618858533,0.005361938000394903,0.005186447835707155,0.011069677668280306,0.007627881900872914,-0.0037222967489700548,0.004895017260834666
2023-07-13,-0.005254835126373072,0.004607258166781973,0.008486586043560984,0.0006715302045633615,0.010457845430950713,0.008417730880146006,-0.006330991526139907,-0.018481281924455806
2023-07-14,-0.007157216739528418,0.006652450684977986,0.009072277511619802,0.007357933553828782,-0.005906095258514676,-0.001472466786359238,-0.01835451640743771,-0.03504347694362724
2023-07-17,0.009221776266263824,-0.005016551480140293,-0.0014789280560068175,-0.007089365756054028,0.000493465173523033,0.0037883325686225047,-0.07793768113813053,0.004349500853427976
2023-07-18,0.0031612907711608515,-6.292877424111835e-05,-0.003954555760869424,0.0018775487989217408,0.004528970183493384,0.00793106923666383,0.025421151720478454,-0.004547700323020287
2023-07-19,-0.008462192516989726,-0.0020137959125078437,0.017511284595582675,0.006809941005738442,0.011233269736295091,0.0026004217319240005,0.051339797857936624,0.006912287564321344
2023-07-20,0.012132950442601162,0.058955680640768164,0.012093995789811946,0.00179494334831081,-0.012216130783629158,-0.007245125527384145,-0.00976200114611051,0.017461311416824013
2023-07-21,-0.0024552653030202095,0.010692115443480702,0.0008010773136087529,0.015618592845842763,0.000295004757056479,-8.863128538617414e-05,0.007109084349155305,0.00463093659708453
2023-07-24,0.011130545419830279,0.00521581970985687,0.0003202635436531755,0.003198994128826683,-0.0036437357696137303,0.0035410936047478823,0.0029472014619471025,0.015567835388352597
2023-07-25,-0.00588065071782806,0.007628054304736867,-0.003367801852296903,0.0023437550698161736,-0.001876289915497288,0.0025153564904348085,0.007622497521958543,0.0015151865059905127
2023-07-26,0.00636671198280925,0.0019124449077184264,0.012769514965565049,0.0010399302995864519,0.0009879320768334404,0.0007489731381650899,0.0029162596185916367,-0.005598572071662838
2023-07-27,-0.00140175458761633,0.005600321847956084,-0.009721976656921193,-0.011958984629419049,-0.01964458241200765,-0.007737068102606744,-0.02327401923545475,0.0031352630277796203
2023-07-28,0.001430369861369649,0.004537982284515864,0.0006404245514063702,0.027876840763455903,0.005122752454123636,0.010376083101412283,0.014205611964112583,-0.012024140439162568
2023-07-31,0.006127365538173662,-0.04064766498758383,-0.008841778327144062,-0.0007035311472416594,0.002401737294111576,0.0030262623768405935,0.0014683030478121065,0.0291410798289096
2023-08-01,0.0008520585276704403,0.00808517939696388,-0.0025869027591387847,-0.00031996833592185897,-0.019275067089504203,-0.0027188684240764117,-0.01925704612843689,-0.0057981562925767975
2023-08-02,-0.003042172523639837,0.006021294834967403,0.0030711836539804786,0.002173612554229672,-0.010756678779220076,-0.014284990753396513,-0.0032959014211021934,-0.012552680591130945
2023-08-03,0.0074326444788798286,0.004287163935360012,-0.005178000222524576,0.002614904177567463,-0.023341665369605816,-0.002899495229238704,-0.00783367420747447,0.01723127045919194
2023-08-04,-0.010855484238031315,-0.00942073699608127,-0.015202586488036005,-0.01101587434885622,0.017557147920942782,-0.00425299894355182,-0.013398569483545671,0.0027966404084086884
2023-08-07,0.03534054782353509,0.02373416385204225,0.007875340969381946,0.010506178673185387,-0.009890215907370244,0.007642354618568837,-0.002762861488882656,-0.002050147262749905
2023-08-08,0.0031667617931778994,0.000461976284914899,-0.00442225706113407,0.0010827565270370993,0.011546397437976322,-0.004640970745626902,0.0012289069584970746,0.0049319078979094925
2023-08-09,-0.015823044285154474,-0.0006352944708254768,0.0022955118273249504,-0.0012739472451254851,0.005157840890023623,-0.007182353777485301,0.004289203642774223,0.016844194044419246
2023-08-10,-0.0029090314985782285,-0.005213829103082413,-0.0022955118273247943,-0.004984028076220484,-0.01659967687023187,0.00018015805498374773,0.009432638794132794,0.0050983831049847515
2023-08-11,0.0038303908950891017,0.009710543408585674,0.00409534535035344,0.005812322101441444,-0.002304081375034657,-0.0009463124846399166,0.010244143431249565,0.015409172197527403
2023-08-14,0.00036272165266081226,-0.002361161234156277,-0.004752112222575297,-0.007864309551057096,-0.0022043684715837572,0.004947124334199622,0.005977326733019777,0.0008044365831849373
2023-08-15,-0.011164555152681383,-0.002887004678299951,-0.006757336625987537,-0.006439587216964689,-0.0061136673428808875,-0.011415283305191305,-0.008979499219722437,-0.034172667843923955
2023-08-16,-0.001100788009999213,-0.003185379282995438,0.00016532983039118081,-0.010259743062749,-0.007854891255397,-0.008293094431344133,0.00030068048968415857,-0.01697017251446223
2023-08-17,-0.00260139529152351,0.00935338889303276,0.0021471817309060893,-0.007205625812780628,-0.004271620112203193,-0.008224109917218237,-0.006331969857207192,0.019186629443468602
2023-08-18,-0.0017853490617244453,-0.008773441636579818,0.005593962411405032,0.002822865386059018,0.00352539442389872,0.0011526847592630454,0.0036231600276503315,0.015015841294404857
2023-08-21,-0.001333999274742215,-0.030251831493917202,-0.00856819302120686,-0.005060567599431187,-0.013420138551969885,0.005743577401932025,-0.0054397324934004395,-0.012160166582155116
2023-08-22,-0.004326392214262821,-0.00797917536739012,-0.00614159000303577,0.0003952408311502888,0.007644793235703435,-0.002660926688693082,0.006042337436066342,-0.005627067264445114
2023-08-23,0.010470712270785266,-0.009015371782281024,0.003490389669666608,0.009309088862324066,0.02447542322886359,0.010874164519224244,-0.0003013145473143306,-0.00882697436955098
2023-08-24,0.00011284302676958669,0.0033978405780501443,-0.0026582478851876062,-0.0046437620940432195,-0.006615904817001674,-0.013496084990090198,0.0057083658771151635,-0.007494208861636416
2023-08-25,0.004590084309309638,0.007001921978689454,0.004647291007997055,0.006534262950320162,0.003260903858717012,0.006793671931184608,-0.000899223624206222,0.017707839584062652
2023-08-28,-0.0010682097300799527,-0.01185956148367047,0.0028111135927509734,0.001561925993453379,0.0010496324427579082,0.00638430345529442,0.005979114069178152,0.00837136250562673
2023-08-29,0.007676886200908062,0.00012175455290938114,-0.0009912667689331767,0.0005850566698725779,0.010332481194366201,0.014441321830903802,0.0334145807168197,0.005936847988390869
2023-08-30,0.00770140454911511,-0.003536169048353373,-0.000495970564753232,0.0011042070255642016,-0.0010388373660690602,0.00442583034701328,-0.0014423553197536853,0.00969693329421448
2023-08-31,-0.0023846761152899387,-0.012599675762194172,-0.010640156465812267,0.0019456719404233522,0.004459435013534779,-0.0010710981876911351,0.00976739042963053,0.0027919610013929282
2023-09-01,0.006254633172457363,-0.0074497302040415336,-0.008729289001135353,0.0011008463082562115,-0.01869604757704196,0.0032989653316797722,-0.0034363989034904953,0.020738531608265755
2023-09-05,-0.005505360908390322,0.0012454663178261267,-0.008296021067545473,-0.013487691588985537,-0.01412139902528149,-0.0059818774451551185,-0.016194725671764155,8.810514370045152e-05
2023-09-06,0.0033234920853581853,-0.016756476509693235,-0.0006802877140992228,-0.001969946463802451,0.0024563835820627386,-0.006288171547914592,-0.0035046453128266446,0.008595065656462711
2023-09-07,0.00035930824059984666,0.012703002631188438,-0.007685068066601716,0.009485545026746985,0.002769517463377624,-0.0034302695397931105,-0.010884029278246209,-0.004902445170512044
2023-09-08,0.003724416023556794,0.003306399252578453,0.0,-0.004306438116718029,0.0038220728237413092,0.0010845256287983192,-0.010704847955096861,0.014462734056490257
2023-09-11,0.006505011953277431,0.012994465970006131,0.009384920404316243,0.011830659097297004,-0.007231769116198552,0.006258037230247299,0.014542409961171525,-0.012621457719307264
2023-09-12,0.006163962795287741,0.0056400232479431175,-0.009899412291158068,-0.01773304980131779,0.005747151822115979,-0.004858973195818331,0.0029421112570426995,0.028752200149924665
2023-09-13,0.00010877798974804666,0.002503305351836771,0.002398483113330142,0.0069480980593177024,-0.00021231450092243446,0.00013528503462631087,-0.005301935870076653,-0.008977065552751169
2023-09-14,0.004557032404913519,-0.001525646355908617,0.000342180639014889,0.010914211707189059,-0.007244095947635319,0.008531366742820708,0.005301935870076718,0.017705554537093274
2023-09-15,-0.0044483492062915774,-0.014084359194291617,-0.008934775383097946,-0.008435055388873151,-0.006112944140013737,-0.011828624585040444,-0.007371402779983773,-0.015475181239533486
2023-09-18,0.0069620820585720765,0.006297898552966466,0.006194111630753169,0.0037721287118326692,0.005685172598410544,9.050068943054968e-05,-0.007724403748982267,0.008022595355437201
2023-09-19,0.00013501858626715398,-0.0016632539885359182,-0.0020604219575783987,-0.002925384402853149,-0.0074077831759198996,-0.002536566779980759,-0.003884578404189031,-0.0026386154559392815
2023-09-20,-0.009928207337125712,0.00436780069088909,0.004458905070908372,-0.0008467443089794903,0.0031200551114725153,-0.008883333876864909,0.0059700758884439755,-0.00795794463529275
2023-09-21,-0.009697401060209509,-0.00770253659856314,-0.015520189348788902,-0.008703970583642043,-0.026009404314581083,-0.020572563167977776,-0.009268942467589253,-0.014189538678333514
2023-09-22,-0.008625496103040071,-0.007201444388784557,0.0010421671763442477,-0.003687595093705605,0.008016332039776242,-0.002104117638510692,-0.00030049981527979937,0.001567264592367768
2023-09-25,0.004294374847218154,-0.0014964804967225961,-0.010471273376341782,-0.006087883759014256,-0.024916852892792163,0.004017385753418247,-0.003612253607696363,0.011160741217136233
2023-09-26,-0.00635110371031949,-0.007767454732566968,-0.008279818741250233,-0.008933963607790477,-0.003482143965352395,-0.014510345038721877,-0.005139789546992771,0.0015474581814339454
2023-09-27,-0.004573389512140139,-0.012083806496407301,-0.010313000699271897,-0.013348886697023193,-0.005189531816395589,0.0010400966154144509,-0.01804606622522597,0.03203852299323957
2023-09-28,-0.0020144409038956846,-0.001464987831777314,-0.002505358987145822,-0.006810159968626638,0.003049261349822208,0.0065935051871539915,0.004618875322267415,-0.00609169266532045
2023-09-29,-0.019113932691214315,-0.007229055345033872,0.0030413865031534014,-0.0032853946906296655,0.0001127827263480869,-0.0029146086523670904,-0.004310332770171591,-0.01594633549983623
2023-10-02,-0.006357595520228998,-0.003859806112623762,-0.008971888714372251,-0.004604015429742794,-0.02004397031420834,-0.001319069177272809,-0.020259368859864377,-0.016723554159275844
2023-10-03,-0.014585216484062536,0.0012238878617627348,-0.01087358431529264,0.0020641471727495205,-0.021746339478244253,-0.014625844901484964,0.006903049506205208,0.0017282003647014189
2023-10-04,0.0018930120431316319,0.0011581287675267687,0.0029112073785717086,0.0032937360215889067,0.014009154861393902,0.007197164141334353,-0.013854082529355364,-0.03809902385220236
2023-10-05,0.003978212483490894,0.010362755679321387,-0.04953535078771525,-0.014977662996001347,-0.004997398921082094,-0.0005225558266545222,0.008838402756558351,-0.022768475599196196
2023-10-06,0.0037026330718554776,0.003176824591447077,0.01440506937471256,0.0020146124202278706,-0.012190994950134924,0.011856305457751352,-0.03095825060224599,-0.016839773661587093
2023-10-09,-0.002572990678852632,0.005692936605916003,-0.0049047131036582675,-0.0050791254453169754,0.023198544190065354,0.0062725305468935635,0.019262244688551543,0.03439286260030128
2023-10-10,0.008962424533511357,-0.0011359589687798912,0.02151420952063082,0.009856386949465541,-0.001383707733442076,0.006187081846858194,0.009808636180286448,-0.004246302003785669
2023-10-11,-0.0003730466323525452,-0.013861784753614223,-0.005940238391296623,-0.012370710173653269,0.020671066723106153,0.00393414611944729,-0.009490775056724732,-0.03651183826899918
2023-10-12,-0.007981684605681523,0.0009600279634673663,-0.016898594148399886,0.00223531328079895,-0.027502610177513855,-0.008070125099899902,-0.017637117321314063,-0.000187797175160941
2023-10-13,-0.0016504016029015597,0.0033208042477743073,0.0015136808146543703,0.009513596081642425,0.017734238529247187,-0.005650687283477277,-0.0077947705937672735,0.03143460691951497
2023-10-16,0.0032980838677359532,0.004325935019097421,0.0101581181435032,0.009492469382210524,-0.01622501137853685,0.01154734517563596,0.018734395568674678,0.0007278155336402758
2023-10-17,-0.0024290700667452224,-0.009183168060060623,0.011907106068453084,0.0012998132807170548,-0.011082026102797744,0.0012953912854839524,0.008285586850556694,0.013011862132786926
2023-10-18,-0.013114368195794897,-0.02176111190039007,-0.00036996778004783217,0.025449443677252055,-0.008836581800498,-0.014905474272078782,-0.014706179224798738,0.013907664517662772
2023-10-19,-0.006563222518460512,-0.0026880094809335034,0.005535055522390465,-0.011935228084693557,-0.020685898023195537,-0.009477377279925559,0.01692522260343305,0.0006195486042264661
2023-10-20,-0.00830230219857445,0.00445430226496217,0.004039690113598595,-0.0013499627172133687,0.005662339521992039,-0.012442065362283018,-0.00031671350834002127,-0.01731408557687053
2023-10-23,0.002913666437688246,-0.010578636800298505,-0.009019810012799924,0.0006751576607364247,0.01194186660493385,-0.0027379863438521702,-0.0057179414935398356,-0.014782882836500989
2023-10-24,0.005300051021887988,-0.0010574560808994833,0.02843789049262004,0.011743131569944323,0.013090588895689178,0.007523371339227236,0.08865598051903949,-0.009731967889615743
2023-10-25,-0.00512194801591545,0.0022457842546779157,0.008589880115970176,0.0046589915024822775,-0.022512817824600247,-0.01495831751110252,-0.017944315272871474,0.0018434603080328211
2023-10-26,-0.002198884305171197,-0.01710130682045626,-0.006076875886459347,-0.005326264438450633,0.015222156291609909,-0.01042436922936753,0.022888399286377308,-0.009158654957969194
2023-10-27,-0.013326180528435766,-0.02308312826312423,-0.0097280013890188,-0.017780636333537922,-0.004257849098010167,-0.005400936747415149,-0.030336668793082052,-0.01923583033941251
2023-10-30,0.017037751475426896,0.009773461604822275,0.016339349433419054,0.014169259778791103,-0.004514202028354859,0.011454487107994848,0.034678771746329114,0.0031215482111416892
2023-10-31,0.011550892981580225,0.008870272333986238,0.006036952690307005,0.005145551061941273,-0.0048934397756142415,0.006452352633226724,0.014623977786867776,-0.00028336825299150946
2023-11-01,0.00706493706157224,0.0023567065074263796,-0.0008855583970680282,-0.0028033536567701484,0.018022738721328226,0.009960420875111523,0.007656366561269963,-0.001985901514115183
2023-11-02,0.015214546692297139,0.01037043389397578,0.01145086999619,0.01215761071658637,0.02254077597719288,0.019674913202198312,0.014025474754171185,0.03231947160964211
2023-11-03,0.007962054528445478,0.007294885045934826,-0.006149513686503258,-0.009087622309098436,0.006755580098717414,0.01120411872475429,0.0033370144585840628,-0.01226445208144515
2023-11-06,-0.014833307472418015,0.002375929168947066,0.0040453759570008565,0.005780522318156391,-0.00974720742125323,0.00041770364314736003,-0.010605766979263454,-0.017880148881216536
2023-11-07,-0.0013279200649980092,-0.005287540911044847,0.003679357311847062,-0.002321535251084916,0.01464220629969424,0.0029654335073456633,0.008382257667611385,-0.01580386707932779
2023-11-08,0.00037539349439412825,-0.0036513752964639104,-0.0015752195823445652,-0.003858965858171935,0.016890391867288867,-0.00013880291194929547,-0.004741277076410049,-0.01235893671557359
2023-11-09,0.005414150236344693,-0.0196803066894429,-0.007560480939602053,0.0022640281077731606,-0.023269971106977656,-0.008550618186951358,-0.0042023181932206045,0.0002914058924482256
2023-11-10,0.006812302488006102,-0.0011538208087798411,0.0010584120361098108,0.007025463177068939,0.005584354015795209,0.014778034491388191,0.0025234880933901827,0.0076436047150046935
2023-11-13,-0.0015701154779893599,0.0025773540889629794,0.0036955445780985983,0.006910897390048085,-0.0022755380126403446,-0.0005980123007974213,0.003075652144347466,0.010451184413937829
2023-11-14,0.012041125165926429,0.0002031818113175668,0.00298164161550644,-0.0022326596354031603,0.022414610390458244,0.021935857764329193,0.001673678846830663,-0.005259854612955489
2023-11-15,0.00714451878591687,0.007690784476139691,0.0019246023384711605,-0.004612230379027361,-0.014133742497216453,0.0024727586527067,0.0033388714964170613,-0.006059140822144364
2023-11-16,0.008567628861730974,0.008698636394294652,-0.001049275337149414,0.009268783938129342,0.0123500627450077,-0.000673751385326891,0.004987549945969519,-0.01164387851405059
2023-11-17,-0.0025876632205403373,-0.002067510943649594,0.0019228534165287683,-0.011582850482817729,0.004675486201565482,0.0025131169444243427,0.001381003869971943,0.02410684689755293
2023-11-20,0.006664268036812178,0.0008008700941813144,0.002442059551885075,-0.005309649568386843,0.006089765049561946,0.0075016770580711885,0.013706355096587594,-0.004392245068282186
2023-11-21,-0.0009136727018285931,0.008039052429481677,0.010915767258015043,-0.0044017921637719394,-0.0004415732242179218,-0.0027173352552455374,0.014058097456929602,-0.00038285716109500914
2023-11-22,0.0022135808885916414,-0.001987069545275532,0.006698168449860449,0.009380394360217018,0.003527725900771973,0.00427316029387396,0.002680925899738611,-0.004317145340026354
2023-11-24,0.0024293433616689015,0.011077474710317382,0.0025643492745933785,0.002380957470379838,-0.011844934640561031,0.0010654599733313536,0.0016051735559479182,0.005369631788365639
2023-11-27,-0.003701549372162508,-0.008032179766428251,-0.001879870868894156,-0.0009252487927822568,0.01656581173443472,-0.0012875822327894412,-0.0016051735559479978,-0.005850499725355046
2023-11-28,-0.003576456419815055,0.0023109587339625393,0.0020506286345704718,0.006918538433958237,0.001969584823871527,0.0006217773877491481,0.0032077746584341545,-0.0005772881755394614
2023-11-29,-0.0037843642850445445,0.0031605723212179532,-0.005992694669196396,-0.0076461278868113,0.012492627764429243,0.0004439191481704756,0.007709651442636127,-0.015128345198024163
2023-11-30,0.0036455189440362467,0.016625235523122513,0.0035998853956110315,0.01569045363871981,-0.011618565195013742,0.004118753728082655,0.014982630336883114,0.0039009366533426446
2023-12-01,-0.008172169948010483,0.023768056752653952,0.003416483786608464,-0.005617629170452195,0.015497469097600415,0.008406200912305407,0.006501127775562463,0.002430371149060949
2023-12-04,-0.00114890420998979,0.0031519914175740086,-0.001194432278699464,-0.003938086614242653,-0.003986806810501605,-0.0036002500151605453,-0.01409579319414328,-0.005452233967792116
2023-12-05,-0.004580667783314857,-0.002079210797292255,0.001535446056833792,-0.03547660168723688,0.021258054460676475,-0.0019372278851426282,0.009939847936836095,-0.019619082831307425
2023-12-06,-0.007492136889690082,-0.012247562085660399,-0.0010233904040020413,-0.0007498082536577107,0.013229950570339743,-0.004239756881270166,0.0020801316122226374,-0.013330208019553357
2023-12-07,0.0009077192330941219,-0.00782005948923234,0.0023862838009076435,-0.0010233253467284253,-0.005753486708980788,0.007978696500621994,0.0038885732190942256,-0.006986333743607789
2023-12-08,0.0010767502694979897,-0.006326247634340881,-0.002215613442868584,-0.009257780036195444,-0.008216613979837825,0.004774374918457717,-0.01040325424028789,0.011416044332398878
2023-12-11,0.011209205925549373,0.0041359720228565065,0.007309854897000093,0.004605386185163053,-0.0021177960112004897,0.004099025379413813,-0.015279587176366058,0.0007029140499926275
2023-12-12,0.008255726899383474,6.455206185069288e-05,0.006415643419883705,0.0008225604602198957,0.002963660192590666,0.003778961525007209,-0.00987066690054995,-0.015885391448864663
2023-12-13,0.005567523001672595,0.004632228320962459,0.008546380343297693,0.017927950981046277,0.0231911950232736,0.015401473549506169,-0.008345654975035836,0.008833840375894624
2023-12-14,-0.010858965816963457,0.006908502312945472,-0.014962023763181412,-0.02673735931093461,0.022463723926526853,0.005916544634699531,0.02351156248832435,0.026535259256083462
2023-12-15,-0.00453387227703373,-0.010960539567743677,-0.0074805252550389535,-0.004850656888559761,0.0011100521751036985,-0.0013590154661409077,-0.01329099879368297,-0.0067167409165909304
2023-12-18,0.008797079488304976,0.0018029546016919027,0.007141706726792963,0.015234785526455607,-0.00799964680213148,0.004325357747554383,0.007995758180944407,0.007405612603213209
2023-12-19,0.005960219878817041,0.006540608392404523,-0.003224417270000372,0.0,0.005373891556600301,0.007293591344242433,-0.002658121633159444,0.013096320310133464
2023-12-20,-0.017988302772500988,-0.02059932928180578,-0.020955785662036465,-0.015582185745015317,0.0067523378675574345,-0.015024525007968892,-0.007212545267390476,-0.016841691199753466
2023-12-21,0.002220716655317117,0.01019120217231569,0.0065744364935881264,0.002429059368003903,-0.0063479205575358464,0.006714865272283872,0.003479223873948943,0.004532093608277722
2023-12-22,0.0009261351608976336,0.003996204930655526,0.005674471635200016,0.007045717453260812,-0.00455901645623305,0.002284687673134307,0.001601745449295425,0.0017678289712228182
